ABS,Adjustable_Seat,Bore,Cam_Type,Carburettor,Charging_Method,Clutch_Type,Colour,Compression_Ratio,Cooling,Country_of_Origin,Cylinders,Drive_Type,Dry_Weight,Engine_Config,Engine_Description,Engine_Stroke,Engine_Type,Engine_Voltage,Exhaust_Config,First_Seen,Frame_Material,Front_Brake_Caliper(s),Front_Brake_Description,Front_Brake_Diameter,Front_Suspension,Front_Suspension_Travel,Fuel_Tank_Capacity,Gear_Change_Method,Gear_Number,Gear_Type,Ground_Clearance,Height,Ignition,Kilometers,Last_Modified,Last_Seen,Learner_Approved,Length,Linked_Braking_System,Make,Maximum_Power,Maximum_Power_RPM,Maximum_Torque,Maximum_Torque_RPM,Model,Network_ID,Postcode,Price,Rake_(Caster_Angle),Rear_Brake_Caliper(s),Rear_Brake_Description,Rear_Brake_Diameter,Rear_Suspension,Rear_Suspension_Travel,Recommended_RON,Registration_Expiry,Seat_Height,Seating_Capacity,Seating_Position,Side_Stand,Side_Stand_Start_Inhibitor,Starter,State,Stroke,Suburb,Swingarm_Type,Throttle_Bore,Traction_Control,Trail,URL,Valves_Per_Cylinder,Warranty_in_Months_from_First_Registration,Wet_Operational_Weight,Wheel_Type,Wheelbase,Width,Release_Year,Seller
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,none,13.0,Liquid,ITALY,4.0,Chain,186.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Spring,120.0,18.5,Left_foot_lever,6.0,Manual,130.0,1120.0,Digital_Electronic,19764.0,2019-07-19,2019-07-19,No,2040.0,No,Aprilia,135.0,12014.0,120.0,10058.0,RSV4_R_APRC,OAG-AD-16721602,0,13990,24.5,Double_Piston,Hydraulic,220.0,Spring,130.0,95.0,01/01/1970,845.0,2.0,Forward,Yes,No,Electric,WA,52.3,none,Dual_Sided,48.0,Standard,105.0,https://www.bikesales.com.au/bikes/details/2014-aprilia-rsv4-r-aprc-abs/OAG-AD-16721602/?Cr=4,4.0,0,202.0,Spoke,1420.0,735.0,2014,Dealer
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,red,13.0,Liquid,ITALY,4.0,Chain,186.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Spring,120.0,18.5,Left_foot_lever,6.0,Manual,130.0,1120.0,Digital_Electronic,3800.0,2019-05-22,2019-06-30,No,2040.0,No,Aprilia,135.0,12014.0,120.0,10058.0,RSV4_R_APRC,SSE-AD-5838238,4556,14000,24.5,Double_Piston,Hydraulic,220.0,Spring,130.0,95.0,01/11/2019,845.0,2.0,Forward,Yes,No,Electric,QLD,52.3,Buderim,Dual_Sided,48.0,Standard,105.0,https://www.bikesales.com.au/bikes/details/2014-aprilia-rsv4-r-aprc-abs/SSE-AD-5838238/?Cr=5,4.0,0,202.0,Spoke,1420.0,735.0,2014,Private
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,13.0,Liquid_&_Oil,ITALY,4.0,Chain,180.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Hydraulic,120.0,18.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,Digital_Electronic,6981.0,2019-06-23,2019-06-23,No,2055.1309290474323,No,Aprilia,148.0,13000.0,120.0,11000.0,RSV4_RF,OAG-AD-17234104,0,22990,26.5,Double_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/05/2019,847.0,1.0,Forward,Yes,No,Electric,VIC,52.3,none,Dual_Sided,48.0,Standard,104.0,https://www.bikesales.com.au/bikes/details/2016-aprilia-rsv4-rf/OAG-AD-17234104/?Cr=0,4.0,0,202.0,Spoke,1422.0,722.586,2016,Dealer
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,13.0,Liquid_&_Oil,ITALY,4.0,Chain,180.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Hydraulic,120.0,18.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,Digital_Electronic,3500.0,2019-05-27,2019-07-19,No,2055.1309290474323,No,Aprilia,148.0,13000.0,120.0,11000.0,RSV4_RF,SSE-AD-6111131,3104,24990,26.5,Double_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/06/2019,847.0,1.0,Forward,Yes,No,Electric,VIC,52.3,Balwyn_north,Dual_Sided,48.0,Standard,104.0,https://www.bikesales.com.au/bikes/details/2016-aprilia-rsv4-rf/SSE-AD-6111131/?Cr=1,4.0,0,202.0,Spoke,1422.0,722.586,2016,Private
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,none,13.0,Liquid_&_Oil,ITALY,4.0,Chain,180.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Hydraulic,120.0,18.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,Digital_Electronic,4812.735,2019-07-19,2019-07-19,No,2055.1309290474323,No,Aprilia,148.0,13000.0,120.0,11000.0,RSV4_RF,OAG-AD-17219518,0,31990,26.5,Double_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/01/1970,847.0,1.0,Forward,Yes,No,Electric,VIC,52.3,none,Dual_Sided,48.0,Standard,104.0,https://www.bikesales.com.au/bikes/details/2017-aprilia-rsv4-rf/OAG-AD-17219518/?Cr=2,4.0,0,202.0,Spoke,1422.0,722.586,2017,Dealer
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,red,13.0,Liquid_&_Oil,ITALY,4.0,Chain,180.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,330.0,Hydraulic,120.0,18.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,Digital_Electronic,4812.735,2019-06-23,2019-06-23,No,2055.1309290474323,No,Aprilia,148.0,13000.0,120.0,11000.0,RSV4_RF,OAG-AD-17181785,0,32990,26.5,Double_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/01/1970,847.0,1.0,Forward,Standard,No,Electric,SA,52.3,none,Dual_Sided,48.0,Standard,104.0,https://www.bikesales.com.au/bikes/details/2017-aprilia-rsv4-rf/OAG-AD-17181785/?Cr=3,4.0,0,202.0,Spoke,1422.0,722.586,2017,Dealer
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Dellorto,Engine,Multi_plate,silver,13.0,Liquid_&_Oil,ITALY,4.0,Chain,180.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Hydraulic,110.0,18.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,Digital_Electronic,18000.0,2019-06-08,2019-07-06,No,2055.1309290474323,No,Aprilia,148.0,13000.0,120.0,11000.0,RSV4_RR,SSE-AD-5939298,4740,15900,26.5,Double_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/06/2019,847.0,1.0,Forward,Yes,No,Electric,QLD,52.3,Mackay,Dual_Sided,48.0,Standard,104.0,https://www.bikesales.com.au/bikes/details/2015-aprilia-rsv4-rr/SSE-AD-5939298/?Cr=0,4.0,0,202.0,Spoke,1422.0,722.586,2015,Private
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Dellorto,Engine,Multi_plate,black,13.0,Liquid_&_Oil,ITALY,4.0,Chain,180.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Hydraulic,110.0,18.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,Digital_Electronic,8000.0,2019-07-19,2019-07-19,No,2055.1309290474323,No,Aprilia,148.0,13000.0,120.0,11000.0,RSV4_RR,OAG-AD-17117754,0,17990,26.5,Double_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/09/2019,847.0,1.0,Forward,Yes,No,Electric,NSW,52.3,none,Dual_Sided,48.0,Standard,104.0,https://www.bikesales.com.au/bikes/details/2015-aprilia-rsv4-rr/OAG-AD-17117754/?Cr=1,4.0,0,202.0,Spoke,1422.0,722.586,2015,Dealer
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Dellorto,Engine,Multi_plate,black,13.0,Liquid_&_Oil,ITALY,4.0,Chain,180.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Hydraulic,110.0,18.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,Digital_Electronic,13695.0,2019-06-16,2019-06-23,No,2055.1309290474323,No,Aprilia,148.0,13000.0,120.0,11000.0,RSV4_RR,SSE-AD-6146570,2060,18499,26.5,Double_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/03/2020,847.0,1.0,Forward,Yes,No,Electric,NSW,52.3,Mcmahons_point,Dual_Sided,48.0,Standard,104.0,https://www.bikesales.com.au/bikes/details/2016-aprilia-rsv4-rr/SSE-AD-6146570/?Cr=2,4.0,0,202.0,Spoke,1422.0,722.586,2016,Private
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,grey,13.0,Liquid_&_Oil,ITALY,4.0,Chain,180.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Hydraulic,110.0,18.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,Digital_Electronic,7301.0,2019-07-19,2019-07-19,No,2055.1309290474323,No,Aprilia,148.0,13000.0,120.0,11000.0,RSV4_RR,OAG-AD-17235817,0,21490,26.5,Double_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/01/1970,847.0,1.0,Forward,Standard,No,Electric,VIC,52.3,none,Dual_Sided,48.0,Standard,104.0,https://www.bikesales.com.au/bikes/details/2017-aprilia-rsv4-rr/OAG-AD-17235817/?Cr=3,4.0,0,202.0,Spoke,1422.0,722.586,2017,Dealer
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,13.0,Liquid_&_Oil,ITALY,4.0,Chain,180.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Hydraulic,110.0,18.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,Digital_Electronic,1000.0,2019-06-30,2019-06-30,No,2055.1309290474323,No,Aprilia,148.0,13000.0,120.0,11000.0,RSV4_RR,OAG-AD-16932470,0,22490,26.5,Double_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/07/2019,847.0,1.0,Forward,Standard,No,Electric,NSW,52.3,none,Dual_Sided,48.0,Standard,104.0,https://www.bikesales.com.au/bikes/details/2018-aprilia-rsv4-rr/OAG-AD-16932470/?Cr=4,4.0,0,202.0,Spoke,1422.0,722.586,2018,Dealer
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,13.0,Liquid_&_Oil,ITALY,4.0,Chain,180.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Hydraulic,110.0,18.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,Digital_Electronic,3209.543,2019-07-19,2019-07-19,No,2055.1309290474323,No,Aprilia,148.0,13000.0,120.0,11000.0,RSV4_RR,OAG-AD-14910181,0,24490,26.5,Double_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/01/1970,847.0,1.0,Forward,Standard,No,Electric,VIC,52.3,none,Dual_Sided,48.0,Standard,104.0,https://www.bikesales.com.au/bikes/details/2018-aprilia-rsv4-rr/OAG-AD-14910181/?Cr=5,4.0,0,202.0,Spoke,1422.0,722.586,2018,Dealer
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,13.0,Liquid_&_Oil,ITALY,4.0,Chain,180.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Hydraulic,110.0,18.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,Digital_Electronic,1984.0,2019-07-19,2019-07-19,No,2055.1309290474323,No,Aprilia,148.0,13000.0,120.0,11000.0,RSV4_RR,OAG-AD-17175986,0,25990,26.5,Double_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/08/2019,847.0,1.0,Forward,Standard,No,Electric,QLD,52.3,none,Dual_Sided,48.0,Standard,104.0,https://www.bikesales.com.au/bikes/details/2018-aprilia-rsv4-rr/OAG-AD-17175986/?Cr=6,4.0,0,202.0,Spoke,1422.0,722.586,2018,Dealer
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,red,13.0,Liquid_&_Oil,ITALY,4.0,Chain,180.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Hydraulic,110.0,18.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,Digital_Electronic,3209.543,2019-06-23,2019-06-23,No,2055.1309290474323,No,Aprilia,148.0,13000.0,120.0,11000.0,RSV4_RR,OAG-AD-17181554,0,26490,26.5,Double_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/01/1970,847.0,1.0,Forward,Standard,No,Electric,SA,52.3,none,Dual_Sided,48.0,Standard,104.0,https://www.bikesales.com.au/bikes/details/2018-aprilia-rsv4-rr/OAG-AD-17181554/?Cr=7,4.0,0,202.0,Spoke,1422.0,722.586,2018,Dealer
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,none,13.0,Liquid_&_Oil,ITALY,4.0,Chain,180.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Hydraulic,110.0,18.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,Digital_Electronic,4812.735,2019-07-19,2019-07-19,No,2055.1309290474323,No,Aprilia,148.0,13000.0,120.0,11000.0,RSV4_RR,OAG-AD-15692949,0,26990,26.5,Double_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/01/1970,847.0,1.0,Forward,Standard,No,Electric,QLD,52.3,none,Dual_Sided,48.0,Standard,104.0,https://www.bikesales.com.au/bikes/details/2017-aprilia-rsv4-rr/OAG-AD-15692949/?Cr=8,4.0,0,202.0,Spoke,1422.0,722.586,2017,Dealer
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,13.0,Liquid_&_Oil,ITALY,4.0,Chain,180.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Hydraulic,110.0,18.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,Digital_Electronic,3209.543,2019-07-19,2019-07-19,No,2055.1309290474323,No,Aprilia,148.0,13000.0,120.0,11000.0,RSV4_RR,OAG-AD-17219535,0,27190,26.5,Double_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/01/1970,847.0,1.0,Forward,Standard,No,Electric,VIC,52.3,none,Dual_Sided,48.0,Standard,104.0,https://www.bikesales.com.au/bikes/details/2018-aprilia-rsv4-rr/OAG-AD-17219535/?Cr=9,4.0,0,202.0,Spoke,1422.0,722.586,2018,Dealer
Standard,No,78.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,none,13.0,Liquid_&_Oil,ITALY,4.0,Chain,180.0,V4,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Hydraulic,110.0,18.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,Digital_Electronic,3209.543,2019-07-19,2019-07-19,No,2055.1309290474323,No,Aprilia,148.0,13000.0,120.0,11000.0,RSV4_RR,OAG-AD-16086869,0,27290,26.5,Double_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/01/1970,847.0,1.0,Forward,Standard,No,Electric,NSW,52.3,none,Dual_Sided,48.0,Standard,104.0,https://www.bikesales.com.au/bikes/details/2018-aprilia-rsv4-rr/OAG-AD-16086869/?Cr=10,4.0,0,202.0,Spoke,1422.0,722.586,2018,Dealer
Standard,No,101.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,white,11.0,Air_&_Oil,GERMANY,2.0,Shaft,179.0,Flat_Twin/Boxer,1200,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Four_Piston,Hydraulic,320.0,Upside_Down,120.0,13.0,Left_foot_lever,6.0,Manual,137.33805128205128,1266.0,CDI_(Capacitive_Discharge_Ignition),11000.0,2019-06-14,2019-07-19,No,2350.0,No,BMW,77.0,7000.0,120.0,6000.0,HP2_Sport,SSE-AD-5635092,2009,18000,66.0,Double_Piston,Hydraulic,265.0,Spring,110.0,95.0,01/01/1970,920.0,2.0,Upright,Yes,No,Electric,NSW,73.0,Pyrmont,Single_Sided,42.0,No,86.0,https://www.bikesales.com.au/bikes/details/2009-bmw-hp2-sport/SSE-AD-5635092/?Cr=0,4.0,0,199.0,Aluminium,1485.0,880.0,2009,Private
Optional,No,101.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,white,11.0,Air_&_Oil,GERMANY,2.0,Shaft,179.0,Flat_Twin/Boxer,1200,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Four_Piston,Hydraulic,320.0,Upside_Down,120.0,13.0,Left_foot_lever,6.0,Manual,137.33805128205128,1266.0,CDI_(Capacitive_Discharge_Ignition),22500.0,2019-06-12,2019-07-19,No,2350.0,No,BMW,77.0,7000.0,120.0,6000.0,HP2_Sport,SSE-AD-5762551,7315,20000,66.0,Double_Piston,Hydraulic,265.0,Spring,110.0,95.0,01/08/2019,920.0,2.0,Upright,Yes,No,Electric,TAS,73.0,Turners_beach,Single_Sided,42.0,No,86.0,https://www.bikesales.com.au/bikes/details/2009-bmw-hp2-sport-my10/SSE-AD-5762551/?Cr=1,4.0,0,199.0,Aluminium,1485.0,880.0,2009,Private
Standard,No,101.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,white,11.0,Air_&_Oil,GERMANY,2.0,Shaft,179.0,Flat_Twin/Boxer,1200,4.0,Piston,12.0,2_into_1,2019-06-17,Steel,Four_Piston,Hydraulic,320.0,Upside_Down,120.0,13.0,Left_foot_lever,6.0,Manual,137.33805128205128,1266.0,CDI_(Capacitive_Discharge_Ignition),12800.0,2019-05-07,2019-07-19,No,2350.0,No,BMW,77.0,7000.0,120.0,6000.0,HP2_Sport,SSE-AD-6076198,4881,22000,66.0,Double_Piston,Hydraulic,265.0,Spring,110.0,95.0,01/09/2019,920.0,2.0,Upright,Yes,No,Electric,QLD,73.0,Kuranda,Single_Sided,42.0,No,86.0,https://www.bikesales.com.au/bikes/details/2009-bmw-hp2-sport/SSE-AD-6076198/?Cr=2,4.0,0,199.0,Aluminium,1485.0,880.0,2009,Private
Standard,No,80.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Anti-hop,blue,13.0,Liquid,GERMANY,4.0,Chain,169.0,Inline,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Telescopic,120.0,17.5,Left_foot_lever,6.0,Manual,137.33805128205128,1138.0,Digital_Electronic,6271.0,2019-05-11,2019-07-19,No,2056.0,No,BMW,142.0,13500.0,120.0,10000.0,HP4,SSE-AD-5984537,2650,21500,26.081707070707118,Single_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/10/2019,820.0,1.0,Forward,Yes,No,Electric,NSW,49.7,Rowan,Dual_Sided,47.6,Standard,97.0,https://www.bikesales.com.au/bikes/details/2014-bmw-hp4/SSE-AD-5984537/?Cr=1,4.0,0,199.0,Spoke,1423.0,717.293,2014,Private
Standard,No,80.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Anti-hop,blue,13.0,Liquid,GERMANY,4.0,Chain,169.0,Inline,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Telescopic,120.0,17.5,Left_foot_lever,6.0,Manual,137.33805128205128,1138.0,Digital_Electronic,2690.0,2019-05-22,2019-07-19,No,2056.0,No,BMW,142.0,13500.0,120.0,10000.0,HP4,SSE-AD-6069882,3122,29500,26.081707070707118,Single_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/06/2019,820.0,1.0,Forward,Yes,No,Electric,VIC,49.7,Hawthorn,Dual_Sided,47.6,Standard,97.0,https://www.bikesales.com.au/bikes/details/2014-bmw-hp4/SSE-AD-6069882/?Cr=2,4.0,0,199.0,Spoke,1423.0,717.293,2014,Private
Standard,No,80.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Anti-hop,blue,13.0,Liquid,GERMANY,4.0,Chain,187.0,Inline,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Disc,320.0,Telescopic,120.0,17.5,Left_foot_lever,6.0,Manual,137.33805128205128,1138.0,Digital_Electronic,23075.0,2019-07-19,2019-07-19,No,2056.0,No,BMW,134.0,12014.0,119.0,10058.0,HP4_Competition,OAG-AD-16741365,0,19990,66.0,Single_Piston,Disc,220.0,Hydraulic,130.0,95.0,01/01/2020,820.0,2.0,Forward,No,No,Electric,VIC,49.7,none,Dual_Sided,47.6,Standard,98.5,https://www.bikesales.com.au/bikes/details/2012-bmw-hp4-competition-my13/OAG-AD-16741365/?Cr=0,4.0,0,202.0,Spoke,1423.0,826.0,2012,Dealer
Standard,No,80.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Anti-hop,white,13.0,Liquid,GERMANY,4.0,Chain,187.0,Inline,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Telescopic,120.0,17.5,Left_foot_lever,6.0,Manual,137.33805128205128,1138.0,Digital_Electronic,9366.0,2019-06-02,2019-07-19,No,2056.0,No,BMW,142.0,13000.0,120.0,10000.0,HP4_Competition,SSE-AD-5844041,3350,21990,65.99,Single_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/03/2019,820.0,1.0,Forward,Yes,Standard,Electric,VIC,49.7,Ballarat_north,Dual_Sided,47.6,Standard,98.5,https://www.bikesales.com.au/bikes/details/2013-bmw-hp4-competition-my14/SSE-AD-5844041/?Cr=2,4.0,0,202.0,Spoke,1423.0,826.0,2013,Private
Standard,No,80.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Anti-hop,blue,13.0,Liquid,GERMANY,4.0,Chain,187.0,Inline,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Telescopic,120.0,17.5,Left_foot_lever,6.0,Manual,137.33805128205128,1138.0,Digital_Electronic,2900.0,2019-06-04,2019-07-19,No,2056.0,No,BMW,142.0,13000.0,120.0,10000.0,HP4_Competition,SSE-AD-5836091,2197,27000,65.99,Single_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/08/2019,820.0,1.0,Forward,Yes,Standard,Electric,NSW,49.7,Bass_hill,Dual_Sided,47.6,Standard,98.5,https://www.bikesales.com.au/bikes/details/2014-bmw-hp4-competition/SSE-AD-5836091/?Cr=3,4.0,0,202.0,Spoke,1423.0,826.0,2014,Private
Standard,No,80.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Anti-hop,blue,13.0,Liquid,GERMANY,4.0,Chain,187.0,Inline,1000,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Telescopic,120.0,17.5,Left_foot_lever,6.0,Manual,137.33805128205128,1138.0,Digital_Electronic,10800.0,2019-05-29,2019-07-19,No,2056.0,No,BMW,142.0,13000.0,120.0,10000.0,HP4_Competition,SSE-AD-3604943,4567,34990,65.99,Single_Piston,Hydraulic,220.0,Hydraulic,130.0,95.0,01/01/1970,820.0,1.0,Forward,Yes,Standard,Electric,QLD,49.7,Noosa_heads,Dual_Sided,47.6,Standard,98.5,https://www.bikesales.com.au/bikes/details/2014-bmw-hp4-competition/SSE-AD-3604943/?Cr=4,4.0,0,202.0,Spoke,1423.0,826.0,2014,Private
Optional,No,101.0,OHV_(Over_Head_Valves),Electronic_fuel_injection,Engine,Multi_plate,red,13.0,Air_&_Oil,GERMANY,2.0,Shaft,227.5,Flat_Twin/Boxer,1200,4.0,Piston,12.0,2_into_1,2019-06-17,Aluminium,Four_Piston,Disc,320.0,Other,120.0,19.0,Left_foot_lever,6.0,Manual,137.33805128205128,1211.0,CDI_(Capacitive_Discharge_Ignition),50000.0,2019-05-28,2019-07-12,No,2182.0,No,BMW,90.0,8250.0,120.0,7000.0,R_1200_S,SSE-AD-6040021,2905,8000,61.0,Double_Piston,Disc,265.0,Other,135.0,95.0,01/09/2019,820.0,2.0,Forward,No,No,Electric,ACT,73.0,Chisholm,Dual_Sided,36.0,No,112.0,https://www.bikesales.com.au/bikes/details/2008-bmw-r-1200-s/SSE-AD-6040021/?Cr=0,4.0,0,248.0,Aluminium,1571.0,905.0,2008,Private
Optional,No,101.0,OHV_(Over_Head_Valves),Electronic_fuel_injection,Engine,Multi_plate,black,13.0,Air_&_Oil,GERMANY,2.0,Shaft,227.5,Flat_Twin/Boxer,1200,4.0,Piston,12.0,2_into_1,2019-06-17,Aluminium,Four_Piston,Disc,320.0,Other,120.0,19.0,Left_foot_lever,6.0,Manual,137.33805128205128,1211.0,CDI_(Capacitive_Discharge_Ignition),44000.0,2019-06-07,2019-06-17,No,2182.0,No,BMW,90.0,8250.0,120.0,7000.0,R_1200_S,SSE-AD-6072214,2756,8500,61.0,Double_Piston,Disc,265.0,Other,135.0,95.0,01/12/2019,820.0,2.0,Forward,No,No,Electric,NSW,73.0,South_windsor,Dual_Sided,36.0,No,112.0,https://www.bikesales.com.au/bikes/details/2006-bmw-r-1200-s/SSE-AD-6072214/?Cr=1,4.0,0,248.0,Aluminium,1571.0,905.0,2006,Private
Standard,No,101.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,white,12.0,Air_&_Oil,GERMANY,2.0,Shaft,176.3104196816207,Flat_Twin/Boxer,1170,4.0,Piston,12.0,4_into_1,2019-06-17,Aluminium,Four_Piston,Hydraulic,320.0,Telescopic,125.0,17.0,Left_foot_lever,6.0,Manual,137.33805128205128,1105.0,CDI_(Capacitive_Discharge_Ignition),10940.0,2019-07-19,2019-07-19,No,2105.0,No,BMW,81.0,7750.0,120.0,6000.0,R_nine_T_Racer,OAG-AD-17264515,0,15490,26.081707070707118,Double_Piston,Hydraulic,265.0,Spring,120.0,95.0,01/11/2019,805.0,1.0,Forward,Standard,No,Electric,QLD,73.0,none,Single_Sided,39.6,No,103.9,https://www.bikesales.com.au/bikes/details/2017-bmw-r-nine-t-racer/OAG-AD-17264515/?Cr=0,4.0,0,220.0,Spoke,1491.0,890.0,2017,Dealer
