Bore,Compression_Ratio,Cylinders,Engine_Stroke,Engine_Voltage,Front_Brake_Diameter,Front_Suspension_Travel,Fuel_Tank_Capacity,Gear_Number,Ground_Clearance,Height,Kilometers,Length,Maximum_Power,Maximum_Power_RPM,Price,Rake_(Caster_Angle),Rear_Brake_Diameter,Rear_Suspension_Travel,Recommended_RON,Seating_Capacity,Stroke,Throttle_Bore,Trail,Valves_Per_Cylinder,Wet_Operational_Weight,Wheelbase,Width,Remaining_Warranty,Remaining_Registration,Age,Live_Add,Engine_Size,ABS,Adjustable_Seat,Cam_Type,Carburettor,Charging_Method,Clutch_Type,Colour,Cooling,Country_of_Origin,Drive_Type,Engine_Config,Engine_Type,Exhaust_Config,First_Seen,Frame_Material,Front_Brake_Caliper(s),Front_Brake_Description,Front_Suspension,Gear_Change_Method,Gear_Type,Ignition,Last_Modified,Last_Seen,Learner_Approved,Linked_Braking_System,Model,Postcode,Rear_Brake_Caliper(s),Rear_Brake_Description,Rear_Suspension,Seating_Position,Side_Stand,Side_Stand_Start_Inhibitor,Starter,State,Suburb,Swingarm_Type,Traction_Control,URL,Wheel_Type,Seller,Brand,Sold
104.0,12.0,2.0,4.0,12.0,330.0,127.0,15.5,6.0,137.33805128205128,1125.6576243321003,36524.0,2055.1309290474323,119.3,9750.0,10990,25.0,245.0,127.0,95.0,2.0,64.7,39.22858171346292,97.0,4.0,189.3854916067143,1430.0,774.373,141,4,12,26.0,1100,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-19,2019-07-19,No,No,1098,0,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,WA,none,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2007-ducati-1098/OAG-AD-17249493/?Cr=3,Spoke,Dealer,Ducati,For Sale
104.0,12.0,2.0,4.0,12.0,330.0,127.0,15.5,6.0,137.33805128205128,1125.6576243321003,13582.0,2055.1309290474323,119.3,9750.0,11000,25.0,245.0,127.0,95.0,2.0,64.7,39.22858171346292,97.0,4.0,189.3854916067143,1430.0,774.373,141,0,12,26.0,1100,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-19,2019-07-19,No,No,1098,6110,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,WA,Southern_river,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2007-ducati-1098/SSE-AD-6046958/?Cr=4,Spoke,Private,Ducati,For Sale
104.0,12.0,2.0,4.0,12.0,330.0,127.0,15.5,6.0,137.33805128205128,1125.6576243321003,34000.0,2055.1309290474323,119.0,9750.0,11500,25.0,245.0,127.0,95.0,2.0,64.7,39.22858171346292,97.0,4.0,189.3854916067143,1430.0,774.373,129,0,11,26.0,1100,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-14,2019-07-19,No,No,1098,6162,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,WA,White_gum_valley,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2008-ducati-1098/SSE-AD-5324904/?Cr=5,Spoke,Private,Ducati,For Sale
104.0,12.0,2.0,4.0,12.0,330.0,127.0,15.5,6.0,137.33805128205128,1125.6576243321003,16920.0,2055.1309290474323,119.0,9750.0,12990,25.0,245.0,127.0,95.0,2.0,64.7,39.22858171346292,97.0,4.0,189.3854916067143,1430.0,774.373,129,0,11,26.0,1100,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-19,2019-07-19,No,No,1098,0,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,WA,none,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2008-ducati-1098/OAG-AD-17325354/?Cr=6,Spoke,Dealer,Ducati,For Sale
104.0,12.0,2.0,4.0,12.0,330.0,127.0,15.5,6.0,137.33805128205128,1125.6576243321003,7300.0,2055.1309290474323,119.0,9750.0,14500,25.0,245.0,127.0,95.0,2.0,64.7,39.22858171346292,97.0,4.0,189.3854916067143,1430.0,774.373,129,3,11,26.0,1100,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-14,2019-07-19,No,No,1098,2539,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,NSW,Ulladulla,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2008-ducati-1098/SSE-AD-6033211/?Cr=7,Spoke,Private,Ducati,For Sale
104.0,12.0,2.0,4.0,12.0,330.0,127.0,15.5,6.0,137.33805128205128,1125.6576243321003,6200.0,2055.1309290474323,119.0,9750.0,15000,25.0,245.0,127.0,95.0,2.0,64.7,39.22858171346292,97.0,4.0,189.3854916067143,1430.0,774.373,129,4,11,26.0,1100,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,yellow,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-18,2019-07-19,No,No,1098,4032,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,QLD,Chermside,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2008-ducati-1098/SSE-AD-6149823/?Cr=8,Spoke,Private,Ducati,For Sale
106.0,12.0,2.0,4.0,12.0,330.0,120.0,15.5,6.0,137.33805128205128,1125.6576243321003,2600.0,2100.0,132.4,9750.0,32000,24.5,245.0,127.0,98.0,2.0,67.9,60.0,97.0,4.0,189.3854916067143,1430.0,774.373,117,0,10,26.0,1100,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-19,2019-07-19,No,No,1098_R_Bayliss_LE,4078,Double_Piston,Hydraulic,Spring,Forward,Standard,No,Electric,QLD,Forest_lake,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2009-ducati-1098-r-bayliss-le/SSE-AD-6132755/?Cr=0,Spoke,Private,Ducati,For Sale
104.0,12.0,2.0,4.0,12.0,330.0,120.0,15.5,6.0,137.33805128205128,1125.6576243321003,38338.0,2055.1309290474323,119.3,9750.0,10999,24.3,245.0,127.0,95.0,2.0,64.7,39.22858171346292,97.0,4.0,189.3854916067143,1430.0,774.373,141,0,12,26.0,1100,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-12,2019-07-19,No,No,1098_S,2508,Double_Piston,Hydraulic,Shock,Forward,Standard,Standard,Electric,NSW,Helensburgh,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2007-ducati-1098-s-my08/SSE-AD-5750400/?Cr=0,Spoke,Private,Ducati,For Sale
104.0,12.0,2.0,4.0,12.0,330.0,120.0,15.5,6.0,137.33805128205128,1125.6576243321003,21217.0,2055.1309290474323,119.0,9750.0,12490,25.0,245.0,127.0,95.0,2.0,64.7,39.22858171346292,97.0,4.0,189.3854916067143,1430.0,774.373,129,0,11,26.0,1100,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,grey,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-19,2019-07-19,No,No,1098_S,0,Double_Piston,Disc,Shock,Forward,Standard,Standard,Electric,VIC,none,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2008-ducati-1098-s/OAG-AD-17323469/?Cr=1,Spoke,Dealer,Ducati,For Sale
104.0,12.0,2.0,4.0,12.0,330.0,120.0,15.5,6.0,137.33805128205128,1125.6576243321003,20000.0,2055.1309290474323,119.3,9750.0,12500,24.3,245.0,127.0,95.0,2.0,64.7,39.22858171346292,97.0,4.0,189.3854916067143,1430.0,774.373,141,7,12,26.0,1100,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-19,2019-07-19,No,No,1098_S,3122,Double_Piston,Hydraulic,Shock,Forward,Standard,Standard,Electric,VIC,Hawthorn,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2007-ducati-1098-s/SSE-AD-6117865/?Cr=2,Spoke,Private,Ducati,For Sale
104.0,12.0,2.0,4.0,12.0,330.0,120.0,15.5,6.0,137.33805128205128,1125.6576243321003,32535.0,2055.1309290474323,119.3,9750.0,14490,24.3,245.0,127.0,95.0,2.0,64.7,39.22858171346292,97.0,4.0,189.3854916067143,1430.0,774.373,141,0,12,26.0,1100,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-19,2019-07-19,No,No,1098_S,0,Double_Piston,Hydraulic,Shock,Forward,Standard,Standard,Electric,NSW,none,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2007-ducati-1098-s/OAG-AD-17112320/?Cr=3,Spoke,Dealer,Ducati,For Sale
104.0,12.0,2.0,4.0,12.0,330.0,120.0,15.5,6.0,137.33805128205128,1125.6576243321003,29000.0,2055.1309290474323,119.0,9750.0,15000,25.0,245.0,127.0,95.0,2.0,64.7,39.22858171346292,97.0,4.0,189.3854916067143,1430.0,774.373,129,0,11,26.0,1100,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-31,2019-07-19,No,No,1098_S,5259,Double_Piston,Disc,Shock,Forward,Standard,Standard,Electric,SA,Wellington_east,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2008-ducati-1098-s/SSE-AD-5994017/?Cr=4,Spoke,Private,Ducati,For Sale
104.0,12.0,2.0,4.0,12.0,330.0,120.0,15.5,6.0,137.33805128205128,1125.6576243321003,8810.0,2055.1309290474323,119.0,9750.0,16495,25.0,245.0,127.0,95.0,2.0,64.7,39.22858171346292,97.0,4.0,189.3854916067143,1430.0,774.373,129,1,11,26.0,1100,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,black,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-19,2019-07-19,No,No,1098_S,0,Double_Piston,Disc,Shock,Forward,Standard,Standard,Electric,VIC,none,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2008-ducati-1098-s/OAG-AD-17261612/?Cr=5,Spoke,Dealer,Ducati,For Sale
104.0,12.0,2.0,4.0,12.0,330.0,120.0,15.5,6.0,137.33805128205128,1125.6576243321003,24910.0,2055.1309290474323,119.0,9750.0,18500,25.0,245.0,127.0,95.0,2.0,64.7,39.22858171346292,97.0,4.0,189.3854916067143,1430.0,774.373,129,1,11,26.0,1100,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,black,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-06,2019-07-19,No,No,1098_S,6065,Double_Piston,Disc,Shock,Forward,Standard,Standard,Electric,WA,Hocking,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2008-ducati-1098-s/SSE-AD-6002438/?Cr=6,Spoke,Private,Ducati,For Sale
104.0,12.0,2.0,4.0,12.0,330.0,120.0,15.5,6.0,137.33805128205128,1125.6576243321003,22000.0,2055.1309290474323,119.0,9750.0,19750,25.0,245.0,127.0,95.0,2.0,64.7,39.22858171346292,97.0,4.0,189.3854916067143,1430.0,774.373,129,1,11,26.0,1100,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-18,2019-07-19,No,No,1098_S,2103,Double_Piston,Disc,Shock,Forward,Standard,Standard,Electric,NSW,Mona_vale,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2008-ducati-1098-s/SSE-AD-5914634/?Cr=7,Spoke,Private,Ducati,For Sale
104.0,12.0,2.0,4.0,12.0,330.0,120.0,15.5,6.0,137.33805128205128,1125.6576243321003,26100.0,2055.1309290474323,119.31,9750.0,18000,24.5,245.0,127.0,95.0,2.0,64.7,39.22858171346292,97.0,4.0,189.3854916067143,1430.0,774.373,141,0,12,26.0,1100,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-29,2019-07-19,No,No,1098S_Tri_Colore,4575,Double_Piston,Hydraulic,Spring,Forward,Yes,No,Electric,QLD,Buddina,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2007-ducati-1098s-tri-colore/SSE-AD-5970877/?Cr=0,Spoke,Private,Ducati,For Sale
104.0,12.0,2.0,4.0,12.0,330.0,120.0,15.5,6.0,137.33805128205128,1125.6576243321003,619.0,2055.1309290474323,119.31,9750.0,29500,24.5,245.0,127.0,95.0,2.0,64.7,39.22858171346292,97.0,4.0,189.3854916067143,1430.0,774.373,141,0,12,26.0,1100,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-17,2019-07-19,No,No,1098S_Tri_Colore,2450,Double_Piston,Hydraulic,Spring,Forward,Yes,No,Electric,NSW,Coffs_Harbour,Single_Sided,No,https://www.bikesales.com.au/bikes/details/2007-ducati-1098s-tri-colore/SSE-AD-92242/?Cr=2,Spoke,Private,Ducati,For Sale
106.0,12.0,2.0,4.0,12.0,330.0,127.0,15.5,6.0,137.33805128205128,1100.0,22974.0,2100.0,126.77,9500.0,14990,24.5,245.0,127.0,95.0,2.0,67.9,60.0,97.0,4.0,189.3854916067143,1430.0,774.373,117,0,10,19.0,1200,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Disc,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-12,2019-07-12,No,No,1198,0,Double_Piston,Disc,Shock,Forward,No,No,Electric,QLD,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2009-ducati-1198/OAG-AD-17304735/?Cr=2,Spoke,Dealer,Ducati,Sold
106.0,12.0,2.0,4.0,12.0,330.0,127.0,15.5,6.0,137.33805128205128,1100.0,14723.0,2100.0,126.77,9500.0,15990,24.5,245.0,127.0,95.0,2.0,67.9,60.0,97.0,4.0,189.3854916067143,1430.0,774.373,117,0,10,26.0,1200,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Steel,Four_Piston,Disc,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-19,2019-07-19,No,No,1198,0,Double_Piston,Disc,Shock,Forward,No,No,Electric,VIC,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2009-ducati-1198/OAG-AD-16872697/?Cr=4,Spoke,Dealer,Ducati,For Sale
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1125.6576243321003,12706.0,2055.1309290474323,143.0,10750.0,18999,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,97.0,4.0,190.5,1437.0,774.373,69,0,6,26.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-19,2019-07-19,No,No,1199_Panigale,0,Double_Piston,Hydraulic,Shock,Forward,Yes,Standard,Electric,QLD,none,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2013-ducati-1199-panigale/OAG-AD-17324100/?Cr=9,Spoke,Dealer,Ducati,For Sale
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1100.0,6820.0,2075.0,143.0,10750.0,25000,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,100.0,4.0,189.0,1437.0,810.0,57,5,5,7.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Aluminium,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-11,2019-06-30,No,No,1199_Panigale_R,2594,Double_Piston,Hydraulic,Shock,Forward,Standard,Standard,Electric,NSW,Young,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2014-ducati-1199-panigale-r-abs/SSE-AD-5949426/?Cr=0,Spoke,Private,Ducati,Sold
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1100.0,1729.0,2075.0,143.0,10750.0,29990,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,100.0,4.0,189.0,1437.0,810.0,69,3,6,26.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Aluminium,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-19,2019-07-19,No,No,1199_Panigale_R,0,Double_Piston,Hydraulic,Shock,Forward,Standard,Standard,Electric,WA,none,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2013-ducati-1199-panigale-r-abs/OAG-AD-16872706/?Cr=2,Spoke,Dealer,Ducati,For Sale
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1100.0,13650.0,2075.0,143.0,10750.0,35000,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,100.0,4.0,189.0,1437.0,810.0,69,4,6,26.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Aluminium,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-08,2019-07-19,No,No,1199_Panigale_R,3175,Double_Piston,Hydraulic,Shock,Forward,Standard,Standard,Electric,VIC,Dandenong_north,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2013-ducati-1199-panigale-r-abs/SSE-AD-4188569/?Cr=4,Spoke,Private,Ducati,For Sale
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1110.0,16786.0,2075.0,143.0,10750.0,20999,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,100.0,4.0,190.5,1437.0,810.0,81,3,7,26.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,white,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-17,2019-07-19,No,No,1199_Panigale_S_Tricolore,4218,Double_Piston,Hydraulic,Adjustable,Forward,Standard,Standard,Electric,QLD,Mermaid_beach,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2012-ducati-1199-panigale-s-tricolore/SSE-AD-6030758/?Cr=0,Spoke,Private,Ducati,For Sale
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1110.0,9885.0,2075.0,143.0,10750.0,21500,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,100.0,4.0,190.5,1437.0,810.0,81,1,7,26.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-10,2019-07-19,No,No,1199_Panigale_S_Tricolore,4355,Double_Piston,Hydraulic,Adjustable,Forward,Standard,Standard,Electric,QLD,Crows_nest,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2012-ducati-1199-panigale-s-tricolore/SSE-AD-6136389/?Cr=1,Spoke,Private,Ducati,For Sale
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1100.0,26442.0,2075.0,143.0,10750.0,21990,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,100.0,4.0,190.5,1437.0,810.0,69,0,6,26.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-21,2019-07-19,No,No,1199_Panigale_S_Tricolore,2259,Double_Piston,Hydraulic,Adjustable,Forward,Yes,Standard,Electric,NSW,Tacoma,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2013-ducati-1199-panigale-s-tricolore/SSE-AD-5916652/?Cr=2,Spoke,Private,Ducati,For Sale
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1110.0,17388.0,2075.0,143.0,10750.0,23490,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,100.0,4.0,190.5,1437.0,810.0,81,0,7,26.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-19,2019-07-19,No,No,1199_Panigale_S_Tricolore,0,Double_Piston,Hydraulic,Adjustable,Forward,Standard,Standard,Electric,NSW,none,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2012-ducati-1199-panigale-s-tricolore/OAG-AD-16703261/?Cr=3,Spoke,Dealer,Ducati,For Sale
112.0,12.0,2.0,4.0,12.0,330.0,120.0,17.0,6.0,137.33805128205128,1110.0,4867.0,2075.0,143.0,10750.0,23850,24.5,245.0,130.0,95.0,2.0,60.8,39.22858171346292,100.0,4.0,190.5,1437.0,810.0,81,0,7,26.0,1200,Standard,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,white,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Aluminium,Four_Piston,Hydraulic,Conventional_Fork,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-14,2019-07-19,No,No,1199_Panigale_S_Tricolore,2609,Double_Piston,Hydraulic,Adjustable,Forward,Standard,Standard,Electric,ACT,Fyshwick,Single_Sided,Standard,https://www.bikesales.com.au/bikes/details/2012-ducati-1199-panigale-s-tricolore/SSE-AD-6141001/?Cr=4,Spoke,Private,Ducati,For Sale
75.120372250423,12.0,2.0,4.0,12.0,309.3540396881644,120.0,16.6609564596717,6.0,137.33805128205128,1125.6576243321003,36000.0,2055.1309290474323,84.95434975588091,11040.369323915236,5000,26.08170707070712,226.84255434782608,130.0,95.0,2.0,54.3529060698545,39.22858171346292,97.0,4.0,189.3854916067143,1402.0490018148819,774.373,0,6,16,26.0,600,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Aluminium,Four_Piston,Disc,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-03,2019-07-19,No,No,620_Sport_Lite,2800,Single_Piston,Disc,Shock,Forward,No,No,Electric,NSW,Orange,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2003-ducati-620-sport-lite/SSE-AD-6009723/?Cr=0,Spoke,Private,Ducati,For Sale
75.120372250423,12.0,2.0,4.0,12.0,309.3540396881644,120.0,16.6609564596717,6.0,137.33805128205128,1125.6576243321003,79700.0,2055.1309290474323,84.95434975588091,11040.369323915236,7000,26.08170707070712,226.84255434782608,130.0,95.0,2.0,54.3529060698545,39.22858171346292,97.0,4.0,189.3854916067143,1402.0490018148819,774.373,0,0,16,26.0,750,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,yellow,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Aluminium,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-27,2019-07-19,No,No,749,3193,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,VIC,Beaumaris,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2003-ducati-749-my04/SSE-AD-6047234/?Cr=0,Spoke,Private,Ducati,For Sale
75.120372250423,12.0,2.0,4.0,12.0,309.3540396881644,120.0,16.6609564596717,6.0,137.33805128205128,1125.6576243321003,21762.0,2055.1309290474323,84.95434975588091,11040.369323915236,7990,26.08170707070712,226.84255434782608,130.0,95.0,2.0,54.3529060698545,39.22858171346292,97.0,4.0,189.3854916067143,1402.0490018148819,774.373,0,0,14,13.0,750,No,No,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,yellow,Liquid,ITALY,Chain,L-Twin,Piston,2_into_2,2019-06-23,Aluminium,Four_Piston,Hydraulic,Upside_Down,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-06,2019-07-06,No,No,749,0,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,WA,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2005-ducati-749/OAG-AD-15787460/?Cr=1,Spoke,Dealer,Ducati,Sold
